"","x"
"530","<U+0001F620> El partido de la Sra. Borràs es la casa grande de la hispanofobia y el Sr. Aragonès insiste en atacar a los jueces.

<U+0001F3A5> @carrizosacarlos ""Sr. Illa: si de verdad quieren ustedes pasar página, ¿por qué no dicen claramente que no repetirán el tripartito con ERC?"" #DBTLaVanguardia https://t.co/qsY4DQgAqQ"
"531","<U+0001F4AA><U+0001F3FC> Merecemos una nueva etapa y poner en el centro los problemas reales de los catalanes como las listas de espera y cierres de negocios

<U+0001F3A5> @carrizosacarlos ""El #14F hay 2 caminos: más separatismo con otro tripartito, o un gobierno de convivencia liderado por Cs"" #DBTLaVanguardia https://t.co/8gjbXHb3WF"
"532","<U+2600><U+FE0F> ¡Buenos días y #FelizViernes!

<U+23F0> A partir de las 9h, @carrizosacarlos participará en el debate electoral de los candidatos a la Presidencia de la Generalitat organizado por @LaVanguardia.

<U+0001F4F2> Puedes seguirlo en directo en este enlace: https://t.co/JU2ohtMowy

#DBTLaVanguardia https://t.co/WgBbusjFPt"
"533","<U+0001F3DB><U+0001F34A> @TomasMarcos será el nuevo portavoz de nuestro grupo parlamentario en el @Senadoesp.

<U+0001F4AA> ¡Enhorabuena! 

<U+0001F1EA><U+0001F1F8><U+2705> Seguiremos haciendo #PolíticaÚtilCs para todos los españoles. https://t.co/Q2N4hrwJUv"
"534","<U+0001F5F3> El #14F tenemos que convertir el hastío y el cabreo en votos para acabar con el 'procés'.

<U+0001F4FA> @InesArrimadas ""Podemos abrir una nueva etapa en Cataluña y no nos podemos resignar"" #CurvaCovidEsp

<U+0001F449>Para evitar un tripartito del PSC y ERC, necesitamos un @CiutadansCs fuerte. https://t.co/dokGFEbRDr"
"535","<U+0001F92F> Gracias a VOX, se aprobó que el Consejo de Ministros del Gobierno Frankenstein repartirá los fondo de ayuda europeos como quiera y sin control.

<U+0001F4FA> @InesArrimadas ""Para salvar vidas decían que no, pero para esto sí se abstienen. No se entiende"" #CurvaCovidEsp https://t.co/7h1KpIqoVN"
"536","<U+26A0><U+FE0F> El Gobierno NO anuncia más restricciones por las elecciones catalanas y para que Sánchez no tenga que ir al Congreso.

<U+0001F4FA> @InesArrimadas ""Muchas CCAA autónomas piden más medidas y La Moncloa mira hacia otro lado"" #CurvaCovidEsp https://t.co/fhleLMKPMY"
"537","<U+0001F325><U+FE0F> ¡Buenos días y #FelizViernes! 

<U+0001F4FA> En unos minutos @InesArrimadas estará en @EspejoPublico comentando la actualidad. 

<U+0001F603>¡No te lo pierdas! Síguelo #EnDirecto a través de este enlace  https://t.co/6x73aRmBnb https://t.co/4ra8uoqrmI"
"538","Hoy, a partir de las 9h, participaré en el debate electoral de los candidatos a la Presidencia de la Generalitat organizado por @LaVanguardia.

Lo podréis seguir en directo aquí <U+0001F447>
https://t.co/G3gw1QgRUj

#DBTLaVanguardia https://t.co/qcfUtfla57"
"539","<U+270C><U+FE0F>Bon dia Catalunya. Ayer pegamos el cartel electoral y hoy ya te podemos pedir el voto. Pero sobre todo te queremos pedir un ABRAZO y ofrecer HONESTIDAD. Hoy nos vemos en L' Hospitalet, a ver si corre el aire...#ParaQueGanemosTodos (no sólo unos cuantos), VOTA @CiutadansCs https://t.co/ojKOLGD92r"
"540","És el moment de dir adéu al procés perquè és el moment de la moderació i la convivència. La situació és molt complicada i el separatisme i el PSC han demostrat no saber gestionar-la.

Por eso, #ParaQueGanemosTodos, quiero pedirte el voto para @CiutadansCs.<U+0001F9E1><U+0001F5F3><U+FE0F> https://t.co/mrabQlaROI"
"541","La Comunidad Valenciana en una situación crítica. La hostelería y el turismo hundidos. Con un 25% de mortalidad en nuestras UCIs. Casi 400.000 valencianos en paro.

Y a esto es a lo que se dedica Compromís en el Congreso.

A dar lecciones sobre cómo se pronuncia Miquel Iceta. <U+0001F926><U+200D><U+2642><U+FE0F> https://t.co/o5PsVftmVD"
"542","<U+2753> ¿A qué espera el Gobierno para pagar las indemnizaciones del caso Castor?

<U+0001F4B8> Lleva gastados 4 millones de euros de todos los españoles en intereses de demora...

<U+0001F3DB><U+FE0F> @MCMartinez_Cs ""Cuanto antes se ejecute este pago, todos saldremos ganando"" #Pleno https://t.co/uUB6Tg1riD"
"543","<U+0001F92F> Vox donde dijo digo, ahora dice Diego... 

<U+0001F6A8> Gracias a ellos, el Gobierno Frankenstein podrá hacer uso de la caja de dinero de los españoles sin ningún tipo de control. 

<U+0001F44E> ¡Vergonzoso! https://t.co/KQust8iFD6"
"544","El Gobierno Frankenstein pretende pasar por encima de los derechos políticos y de la separación de poderes con una apisonadora. Traicionan a la democracia con su reforma del CGPJ, que NO escucha ni a los magistrados ni a la oposición ni a Europa.
Así la rebatimos en Congreso <U+0001F447> https://t.co/phDheGYZxc"
"545","Cataluña merece iniciar una nueva etapa para recuperar los abrazos perdidos por la crispación y el odio del 'procés'.
El #14F hay que votar por @CiutadansCs, la única alternativa constitucionalista #ParaQueGanemosTodos y evitemos un tripartito. https://t.co/18jJUuok0f"
"546","Para que el respeto se imponga al odio.

Para dedicar a sanidad y educación todo el dinero que se despilfarra en el procés.

Para bajar impuestos a las familias, ayudar a los autónomos y mejorar la atención a nuestros mayores.

Este #14F, vota @CiutadansCs

#ParaQueGanemosTODOS<U+0001F9E1> https://t.co/vwanpzyBw3"
"547","<U+0001F449> Cataluña lleva más de una década perdida por el odio y la división del 'procés'.

<U+0001F9E1> Ha llegado la hora de abrazarnos y abrir una nueva etapa de convivencia y oportunidades #ParaQueGanemosTodos 

<U+0001F5F3> El #14F apuesta por @CiutadansCs para evitar un tercer tripartito. https://t.co/4pAOHiR1vf"
"548","<U+0001F5F3> Seguiremos siendo muy responsables durante la campaña del #14F.

<U+0001F4FB> @InesArrimadas ""Haremos una campaña sin riesgos sanitarios con muchos mítines por internet y un mensaje muy positivo"" en @hora25

<U+2705> @CiutandansCs es la opción #ParaQueGanemosTodos y nos abracemos de nuevo. https://t.co/JvN5FoMmnP"
"549","<U+0001F6A8> En el decreto sobre los fondos europeos no hay ni control del Congreso ni una agencia independiente que evalúe los proyectos.

<U+26A0><U+FE0F>  Si no se hacen las reformas que exige Europa peligra la recepción de ayudas.

<U+0001F4FB> @InesArrimadas ""Podemos perder muchas oportunidades"" en @hora25 https://t.co/pv7zFD6NtL"
"550","<U+26D4><U+FE0F> VOX decía que el decreto sobre los fondos europeos era el camino más corto para la corrupción y luego lo apoyan.

<U+0001F4FB> @InesArrimadas ""No apoyan cosas sensatas para salvar vidas pero si un mal decreto"" en @hora25

<U+0001F1EA><U+0001F1FA> Necesitamos que una agencia independiente evalúe los fondos. https://t.co/s2X0sAu5Rw"
"551","<U+0001F4FB> Termina la noche del jueves escuchando a @InesArrimadas en @hora25.

<U+0001F51B> ¡No te lo pierdas! Puedes seguirlo #EnDirecto a través de @La_SER o en este enlace <U+25B6><U+FE0F> https://t.co/LYs0iC13u4 https://t.co/907liFootD"
"552","¡Enhorabuena al equipo de @rielcano! El trabajo duro tiene sus frutos.

En @CiudadanosCs estamos orgullosos de poder contar con un think tank español tan potente. https://t.co/I3cj9bxFwM"
"553","Este #14F tenemos una oportunidad histórica en Cataluña para dejar atrás una década de tiempo y oportunidades perdidas, de familias y amistades rotas, y abrir una nueva etapa de convivencia, de futuro y de recuperación tras la pandemia.
#ParaQueGanemosTodos <U+0001F9E1><U+0001F4AA><U+0001F3FB> https://t.co/4WsAjGPz1n"
"554","Esta década de procés en Cataluña nos ha hecho perder tiempo, dinero, oportunidades, convivencia, libertad... Y no ha traído nada bueno para nadie.

Ha llegado la hora del cambio. Abramos una nueva etapa de futuro, sensatez y reformas #ParaQueGanemosTodos<U+0001F9E1>https://t.co/P4fZWjPDSR"
"555","Cataluña merece una nueva etapa en la que los catalanes vuelvan a abrazarse y den carpetazo al 'procés' que tanto odio y división ha traído.
Pero no se logrará si un tripartito da nuevas alas al nacionalismo. Solo un @CiutadansCs fuerte evitará eso y servirá #ParaQueGanemosTodos https://t.co/H7l7nCmzOE"
"556","Aprovechemos la oportunidad el #14F para abrazarnos y dar carpetazo al 'procés' de una vez por todas.
@CiutadansCs es el único partido capaz de recuperar el tiempo perdido por culpa del nacionalismo #ParaQueGanemosTodos https://t.co/yp1f2HmTrk"
"557","El próximo #14F tenemos una oportunidad de oro #ParaQueGanemosTodos y podamos dar carpetazo al 'procés'.
Es hora de que todos los catalanes vuelvan a abrazarse y convivan en libertad, y eso solo será posible con @CiutadansCs. https://t.co/dZWkq3vpF4"
"558","Hoy arranca la campaña electoral en Cataluña.

Este acto con @InesArrimadas y @CarrizosaCarlos marca el inicio. 

Toca un cambio después de años de nacionalismo. Hay que levantar Cataluña con una política que sea para todos los ciudadanos

#ParaQueGanemosTodos <U+0001F34A>

<U+0001F9E1><U+0001F468><U+200D><U+0001F469><U+200D><U+0001F467><U+0001F468><U+200D><U+0001F466><U+0001F64B><U+0001F3FB><U+200D><U+2642><U+FE0F><U+0001F46D><U+0001F468><U+200D><U+0001F469><U+200D><U+0001F466><U+200D><U+0001F466><U+0001F9B8><U+0001F3FC><U+200D><U+2640><U+FE0F> https://t.co/rXuDO8WXDn"
"559","<U+0001F4CD>¿Qué se ha votado hoy en el Congreso en relación a los fondos europeos (RDL 36/2020)?

El Gobierno traía para su aprobación el sistema de toma de decisiones sobre cómo y en qué deberán invertirse esos fondos.

También sobre cómo se controlarán esas decisiones.

<U+0001F9F6> Breve hilo <U+0001F447><U+0001F3FC>"
"560","<U+0001F5D3> El próximo #14F tenemos una oportunidad para lograr el cambio que Cataluña se merece.

<U+0001F4AA> Es el momento de dar carpetazo al procés y evitar un tripartito.

<U+0001F34A> Y #ParaQueGanemosTodos es imprescindible que el voto se aglutine en Cs. https://t.co/DCLWTBIyiL"
"561","<U+0001F6A8> Illa ya dijo que quiere para Cataluña el modelo del Gobierno Frankenstein.

<U+26D4><U+FE0F> Eso es gobernar con los populistas y con los nacionalistas de ERC.

<U+0001F34A> @InesArrimadas ""Acabemos el #14F con el hartazgo y la rabia"" #ParaQueGanemosTodos https://t.co/Cg0ky8N10S"
"562","<U+0001F449> Solo acabaremos con el 'procés' con un partido como @CiutadansCs en la Generalitat.

<U+0001F34A> Desactivaremos el tripartito que busca el PSC.

<U+2705> @CarrizosaCarlos ""Se necesita aire nuevo para levantar las alfombras y acabar con el enchufismo y los chiringuitos"" #ParaQueGanemosTodos https://t.co/FKgHPT6OjH"
"563","<U+0001F5F3> #ParaQueGanemosTodos es necesario que empecemos a resolver los problemas reales de los catalanes.

<U+0001F34A> @CarrizosaCarlos ""Tenemos que conjurarnos para buscar soluciones y abrazarnos"" #ParaQueGanemosTodos https://t.co/oEUJCjN4eq"
"564","<U+0001F6A8> A mucha gente se le está haciendo difícil vivir en Cataluña por culpa del supremacismo del nacionalismo.

<U+0001F34A> @CarrizosaCarlos ""#ParaQueGanemosTodos es necesario que dejen de gobernar los separatistas que nos dividen""

<U+2705> La gente quiere abrazarse y estar unida. https://t.co/xv6EYnej6R"
"565","<U+0001F5F3> El #14F nos vamos a abrazar #ParaQueGanemosTodos 

<U+0001F34A> @InesArrimadas ""Todo el tiempo perdido tenemos que recuperarlo con un candidato de cambio como @CarrizosaCarlos"" #ParaQueGanemosTodos

<U+274C> Un tripartito no es un cambio, es dar más alas al nacionalismo. https://t.co/cSG8hHL50o"
"566","<U+0001F9E1> En el corazón de Cs caben todas nuestras banderas.

<U+0001F5F3> En estas elecciones queremos unir a ese gran símbolo el del abrazo.

<U+0001F34A> @InesArrimadas ""Nuestro objetivo es volver a abrazarnos entre todos los catalanes"" #ParaQueGanemosTodos https://t.co/vZ6KTs87XE"
"567","<U+0001F92F> VOX hoy ha salvado a Sánchez.

<U+274C> Tras señalar a quienes tendían la mano para salvar vidas, ahora apoyan al Gobierno Frankenstein para que se repartan los fondos europeos sin control.

<U+0001F34A> @InesArrimadas ""Además de Bildu, han sumado otra pareja de baile"" #ParaQueGanemosTodos https://t.co/WAweJHXeBD"
"568","<U+0001F3DB> @CiutadansCs ha hecho un gran trabajo en el Parlament.

<U+0001F34A> @InesArrimadas ""Hemos sido el partido que más propuestas ha presentado"" #ParaQueGanemosTodos

<U+2705> Siempre nos movilizamos para hacer #PolíticaÚtil https://t.co/C3eCbg9TPt"
"569","<U+0001F34A> Tras muchos años Cs sigue sumando apoyos, como el de @AnnaGrauArias.

<U+2705> @InesArrimadas ""Es hora de que juntos levantemos de nuevo Cataluña con una política para todos los ciudadanos"" #ParaQueGanemosTodos https://t.co/F7KVVkWZSn"
"570","<U+0001F519> @CiutadansCs nació en Cataluña porque muchos se sentían huérfanos.

<U+0001F535><U+0001F534> El PP vegetaba sin hacer #PolíticaÚtil y el PSC siempre compraba los mantras del nacionalismo.

<U+0001F34A> @CarrizosaCarlos ""Este partido es una herramienta para ayudar a los demás"" #ParaQueGanemosTodos https://t.co/4dUqsqEh63"
"571","Hoy abrimos una campaña única por 2<U+FE0F><U+20E3> razones:

<U+0001F449> Está marcada por circunstancias muy extrañas por la crisis sanitaria.
<U+0001F449> Tenemos una grandísima oportunidad para poner fin al 'procés'.

<U+0001F34A> @CarrizosaCarlos ""Toca un cambio tras muchos años de nacionalismo"" #ParaQueGanemosTodos https://t.co/imcH5oKv49"
"572","Más de 1<U+FE0F><U+20E3>0<U+FE0F><U+20E3>0<U+FE0F><U+20E3>0<U+FE0F><U+20E3> afiliados acompañan a @CarrizosaCarlos y a @InesArrimadas en la pegada de carteles que inicia la campaña electoral en Cataluña.

<U+2705> Tenemos que recuperar todo el tiempo perdido por culpa del nacionalismo para construir #UnaCataluñaParaTODOS https://t.co/vCP23xowL7"
"573","<U+0001F5F3> Arranca la campaña electoral en Cataluña.

<U+0001F34A> Acompaña a @InesArrimadas y @CarrizosaCarlos en el acto de pegada de carteles.

<U+0001F51B> ¡Síguelo #EnDirecto! #UnaCataluñaParaTODOS https://t.co/AsRmaQ1yHg"
"574","La vacunación peligra en diez comunidades autónomas por el fracaso de la compra. Solamente cuatro están administrando la segunda dosis a los vacunados. https://t.co/cW4htlTAld https://t.co/kTJUm9Qm6l"
"575","Error histórico de Vox al convertirse en muleta de Sánchez.

La votación más importante desde la investidura de Sánchez. Carta blanca de Vox a Sánchez y a Iglesias sobre 70.000 millones de euros. 

A ver qué se inventan para tapar esto.  https://t.co/5te66IkRMc"
"576","<U+26D4> VOX ha pasado de señalar a aquellos que tendían la mano para salvar vidas...

<U+0001F4B8> ... a rescatar 'in extremis' al Gobierno Frankenstein para que reparta a su antojo 70.000 millones de euros de fondos europeos.

<U+0001F633> ¡Ver para creer! https://t.co/40hYiqwOQF"
"577","No cabe duda de que el año nuevo comienza con sorpresas. 
Los señores de VOX que satanizaban tender la mano al Gobierno para salvar vidas, hoy se unen a ellos para que puedan repartir a su antojo  70.000 millones de euros de fondos europeos sin ningún control. https://t.co/zRFKBKFMTd"
"578","Vox ha pasado de decir que “este mecanismo es el camino más corto a la corrupción” a darle las llaves de la caja del dinero de los españoles a Sánchez e Iglesias sin ningún control. Más que sorprendente es vergonzoso... https://t.co/OIM8weUvHl"
"579","Al menos 700 personas, entre políticos y altos cargos, se han vacunado sin corresponderles. Han dimitido nueve.

Allí donde Ciudadanos comparte responsabilidades de gobierno, se ha conseguido la dimisión de los sinvergüenzas implicados. 

Política util. <U+0001F34A>
https://t.co/s6FKKsNuh1"
"580","Cs siempre estará al lado de los más vulnerables. Por eso este Gobierno puede contar con nosotros para sacar adelante medidas de apoyo para esas familias que lo estás pasando mal. Lo que nunca haremos es garantizar el derecho a la vivienda sacrificando el derecho a la propiedad. https://t.co/DUo3ehoDLj"
"581","La abstención de VOX y Bildu permiten a Sánchez e Iglesias el control de los fondos europeos.

Hay que repetirlo:

La abstención de VOX y Bildu permiten a Sánchez e Iglesias el control de los fondos europeos. 

Pasamos del Plan E de Zapatero al Plan A de Abascal. 

Vean, vean <U+0001F447> https://t.co/0HMjHGW2z4"
"582","Apoyar medidas para salvar vidas era convertirse en cómplices del Gobierno socialcomunista.

Dar la caja del dinero de los españoles al gobierno Frankenstein sin control, ¿qué es? 

Sres. de Vox son ustedes unos hipócritas y sus votantes se han dado cuenta
https://t.co/5XhDCXkeNb"
"583","La realidad de esta legislatura es que VOX y PSOE se benefician mutuamente. Ambos se necesitan para poder sacar réditos electorales de la polarización.

La pinza ha cristalizado en la votación clave de la legislatura (cómo se gasta el dinero europeo)
https://t.co/GME9PUNpV8"
"584","VOX decía: 

<U+274C>""Este mecanismo tan opaco es el camino más corto a la corrupción"".

Minutos después...

<U+0001F92F>Le salvan el decreto al Gobierno Frankenstein.

<U+0001F6A8>Dan a Sánchez e Iglesias la llave de la caja de los fondos europeos para que los gasten sin control.

Son responsables ahora. https://t.co/P6csb03Yyf"
