"","x"
"537","En los momentos más oscuros de esta crisis siempre nos guio una máxima: Resistir para Avanzar.
 
Con la fortaleza del estado del bienestar, los servicios públicos y el papel esencial de la ciencia que ha dado la respuesta: la vacuna.
 
<U+0001F339>@sanchezcastejon

#LaEspañaQueNosMerecemos https://t.co/JZK6hL73GH"
"538","La pandemia ha supuesto un antes y un después en nuestra forma de ver y sentir el mundo.
 
Ha reforzado el ideario progresista, que lo ha dado todo, lo que teníamos y lo que no teníamos, para proteger a las familias españolas.
 
<U+0001F339>@sanchezcastejon

#LaEspañaQueNosMerecemos https://t.co/AiPlSePGD6"
"539","Las embestidas furiosas del fanatismo de la ultraderecha han hecho tambalear la democracia más antigua y rica del mundo.
 
Con mentiras y división social.
 
Los demócratas debemos impedirlo y velar por nuestras instituciones <U+270A>
 
<U+0001F339>@sanchezcastejon
 
#LaEspañaQueNosMerecemos https://t.co/0SpPeIjgXp"
"540","Fueron asesinados por defender la libertad y los derechos que los trabajadores y trabajadoras estaban conquistando. 
La #MemoriaDemocratica nos obliga: 44 años después, no los olvidamos. 
#AbogadosdeAtocha"
"541","44 años después del asesinato de los #AbogadosdeAtocha, su recuerdo y su legado sigue presente. Su compromiso con la libertad y la igualdad nos sigue impulsando para avanzar en derechos para todos/as, para trabajar por un futuro mejor, por una democracia más justa y fuerte. https://t.co/uDJwrygsyJ"
"542","<U+0001F3F8> <U+0001D5D8><U+0001D5E1><U+0001D5DB><U+0001D5E2><U+0001D5E5><U+0001D5D4><U+0001D5D5><U+0001D5E8><U+0001D5D8><U+0001D5E1><U+0001D5D4> Carolina Marín <U+0001F3F8>
 
Lo ha vuelto a hacer, gana el segundo título del año en #Tailandia.
 
¡Espectacular, campeona!
 
<U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F><U+0001F44F>
 
#VamosCaro
#EllasValenOro https://t.co/E9quoKN75P"
"543","La pandemia ha reforzado el ideario progresista.

Que piensa en proteger a la ciudadanía, en el bienestar, en justicia social, en igualdad... Que camina hacia la recuperación y la esperanza <U+270A>

Somos la izquierda que no se rinde <U+2764><U+FE0F>
Que persiste en los sueños sin dejar de avanzar. https://t.co/ziEd0dmKZe"
"544","¡Imparable, Carolina Marín! 
¡Enhorabuena! <U+0001F44F>

#VamosCaro <U+0001F1EA><U+0001F1E6> https://t.co/XYYiPdf6Me"
"545","La democracia no fue un regalo de un día para otro. Se construyó con mucho dolor. 

El vil asesinato de los abogados de la calle Atocha de Madrid, un 24 de enero, a manos de la ultraderecha, formará siempre parte de nuestra memoria. https://t.co/kuUKgzuCMN"
"546","<U+0001F5A4>Han pasado 44 años desde que ocurrió la terrible matanza de los #AbogadosdeAtocha.

Ni un año sin rendir homenaje a su memoria y a su compromiso con la clase obrera, luchando por los derechos y libertades. 

El fascismo no pudo, ni podrá, frenar la grandeza de la democracia. https://t.co/2kJ89QXl6U"
"547","En el #DíaDelPeriodista quiero reconocer la gran labor que los profesionales del sector han desarrollado en estos tiempos de pandemia. Por adaptaros a las circunstancias y seguir trabajando sin descanso para acercar la información a la ciudadanía. Gracias por vuestra dedicación. https://t.co/ftCPW1vLyc"
"548","La educación es el eje del cambio personal, social y económico. 

Feliz #DíaInternacionaldelaEducación https://t.co/13OEm2y61b"
"549","La Educación es la base del desarrollo y la igualdad de oportunidades. Es el futuro de nuestra sociedad. Sigamos trabajando por este derecho fundamental, por una Educación pública, inclusiva, de calidad, para todos y todas.

#DíaInternacionalDeLaEducación https://t.co/KVEn3vqKLw"
"550","«Una buena educación es la mayor riqueza y el principal recurso de un país», cita el preámbulo de la #LOMLOE.

<U+0001F4DA> En este difícil año no lo hemos olvidado: Asegurar que TODO el alumnado reciba la Educación de calidad a la que tiene derecho.

¡Feliz #DíaInternacionalDeLaEducación! https://t.co/HBm3EO6hzY"
"551","Durante estos 80 años @Renfe ha sido parte de la transformación económica y social de España.

Nuestro homenaje a los trabajadores que, con su esfuerzo, han impulsado el crecimiento de la empresa y a la ciudadanía, que confía en su servicio.

#RenfeCumple80Años. Enhorabuena. https://t.co/QU4YO2ba2W"
"552","Impulsar la cohesión territorial y facilitar la movilidad es una labor imprescindible que @Renfe realiza desde hace 80 años. Enhorabuena por vuestro trabajo, por fomentar la transformación económica y social de España y ser una compañía ferroviaria referente.

#RenfeCumple80Años https://t.co/XddXaoLPku"
"553","Hoy #RenfeCumple80Años vertebrando nuestro país y acercando lo que un tiempo atrás parecía tan lejos.

<U+0001F686>Muchas gracias por acompañarnos en nuestro viaje hacia el progreso, mirando siempre hacia el futuro junto al @mitmagob<U+0001F6E4><U+FE0F>

Por muchos años más. ¡Felicidades! https://t.co/EKvGhLRjnI"
"554","<U+0001F5DE><U+FE0F><U+0001F4FB><U+0001F4FA>Hoy es el Día Nacional de las y los Periodistas, y queremos felicitar a los compañeros y compañeras que cada día nos acompañan.

La información es un derecho de la ciudadanía, fundamental para la democracia.

<U+0001F399><U+FE0F>Por un periodismo libre, sensato y profesional<U+270D><U+FE0F> https://t.co/nw3t4pChnM"
"555","https://t.co/jBI9osaLRo"
"556","Es la primera vez que una mujer es vicepresidenta en EEUU.

Desde el #PSOE nos enorgullecemos por cada avance, por cada paso que damos en la lucha por la igualdad.

@KamalaHarris has hecho historia, sigamos avanzando.

<U+0001F49C>ORGULLOSAS https://t.co/zl54p7MlPD"
"557","Nosotros también te hemos echado de menos, @JuanmaRomero.

Nos volveremos a ver pronto, muchísima fuerza<U+0001F4AA> https://t.co/X6VubJTTSa"
"558","<U+0001F5DE><U+FE0F>""La derecha se ha atrincherado en el órgano de gobierno de los jueces de forma fraudulenta, y desde allí arremete contra los representantes legítimos del pueblo español elegidos en las urnas"".
 
<U+270D><U+FE0F>Lee la Tribuna de @SimancasRafael en @FSistema.
 
<U+2193><U+2193>
https://t.co/bVI60oxgUN https://t.co/PXYI7RRGbh"
"559","""Desde el orgullo de lo que hemos sido capaces de hacer en un contexto tan difícil, llegaremos al 40º Congreso Federal para seguir construyendo #LaEspañaQueNosMerecemos, reforzando nuestro proyecto político"".

<U+27AD>Tribuna de @CristinaNarbona en #ElSocialista
https://t.co/LUpEfOljdW"
"560","<U+0001F50A>¡EXTRA, EXTRA!<U+0001F50A>

Ya está aquí ""El Socialista""<U+0001F339>.

Esta semana destacamos la celebración del #ComitéFederalPSOE, con el que se inicia el camino hacia el 40º Congreso que ""pondrá rumbo a la España que queremos, a #LaEspanaQueNosMerecemos"". 

https://t.co/h5yW8KCWQ8 https://t.co/025sNSowYR"
"561","<U+0001F5DE><U+FE0F>@sanchezcastejon afirma que el 40 Congreso del PSOE “pondrá rumbo a #LaEspañaQueNosMerecemos”.

Todos los detalles del #ComitéFederalPSOE<U+2193><U+2193>

https://t.co/qvJqIHDCAO"
"562","La inmensa mayoría de ciudadanos ansía que prevalezca la esperanza, que acabe la pandemia y se abra paso la recuperación para vivir una vida plena. Los socialistas trabajamos por ellas y ellos, para dar el mejor proyecto posible a la mejor España posible.

#ComitéFederalPSOE <U+0001F339> https://t.co/hW24BkWo8r"
"563","<U+0001F339>@salvadorilla es el hombre que Cataluña necesita ahora. Es una combinación de enorme sentido común, trabajo duro, inteligencia y es, sobre todo, un hombre bueno. El cambio para esta CC.AA. se llama Salvador Illa. Porque cuando #VuelveCataluña, vuelve España.

#ComitéFederalPSOE https://t.co/Fr60InNodb"
"564","Con 141 años de historia, el @PSOE tiene una idea clara de su identidad. Somos la izquierda europeísta; que apuesta por la suma y los acuerdos; que no se rinde, que insiste y persiste en los sueños sin dejar de avanzar en la realidad.

Somos LA IZQUIERDA<U+0001F339>
#ComitéFederalPSOE https://t.co/lOxTDAHSpx"
"565","España inicia un tiempo nuevo y el @PSOE también. En octubre celebraremos nuestro 40 Congreso donde trazaremos las líneas maestras del proyecto socialista: impulsar la recuperación y la gran transformación del país. Ponemos rumbo a la España que nos merecemos.

#ComitéFederalPSOE https://t.co/LLtEuoHSuC"
"566","La Cataluña UNIDA es <U+0001D5DC><U+0001D5E0><U+0001D5E3><U+0001D5D4><U+0001D5E5><U+0001D5D4><U+0001D5D5><U+0001D5DF><U+0001D5D8>.

La tarea más apasionante que nos aguarda es volver a encontrarnos con nosotros mismos.

Hay que volver a levantar un enorme NOSOTROS.

<U+0001F339> @salvadorilla 

#ComitéFederalPSOE
#TornaCatalunya https://t.co/tnB9qh3Oiz"
"567","Demostremos una campaña con respeto y hablando de los problemas de la gente de carne y hueso.

<U+0001F91D>La campaña del reencuentro.

¡Os pido que VUELVA CATALUÑA!.

<U+0001F339> @salvadorilla 

#ComiteFederalPSOE 
#TornaCatalunya https://t.co/3wK4uYmq97"
"568","Creo en una Cataluña sin revanchas.

La solución para Cataluña vendrá de un sentimiento superador y reparador.

Me dedicaré a superar el exilio interior y a encontrarnos en un <U+0001D5E1><U+0001D5E2><U+0001D5E6><U+0001D5E2><U+0001D5E7><U+0001D5E5><U+0001D5E2><U+0001D5E6> tan grande como Catalunya.

<U+0001F339> @salvadorilla 

#ComiteFederalPSOE 
#TornaCatalunya https://t.co/C6uyYRvpH0"
"569","Hoy una inmensa mayoría de la población desea que aparezca la esperanza, que acabe la pandemia y se abra paso la recuperación.
 
Nosotros, los y las socialistas, vamos a trabajar para que el mundo se parezca a sus mejores deseos.
 
<U+0001F339> @sanchezcastejon
 
#ComitéFederalPSOE https://t.co/FIBEyRySN6"
"570","España necesita esperanza, necesita futuro.
 
Y el PSOE es el único que está hoy en condiciones de encabezar ese futuro.
 
En nuestro próximo Congreso demostraremos que el socialismo es el mejor proyecto posible para la mejor <U+0001F1EA><U+0001F1F8> posible.
 
<U+0001F339> @sanchezcastejon
 
#ComitéFederalPSOE https://t.co/9VKsUjoMhl"
"571","Las fechas son lo de menos, lo importante es el RESPETO a las reglas de la democracia.
 
Es inútil que sigan intentando trucos.
 
Cuando Cataluña vuelve, España vuelve.
La España democrática necesita la fuerza de Cataluña.
 
<U+0001F339> @sanchezcastejon

#ComitéFederalPSOE
#VuelveCataluña https://t.co/zXSiNTX2bP"
"572","<U+0001F339> @salvadorilla es el hombre que Cataluña necesita ahora.
 
Lo que garantiza Salvador es el trabajo y la buena fe.
Y también una mirada inteligente y esperanzada.
 
Esto es el “Factor Illa"".
 
<U+0001F339> @sanchezcastejon
 
#ComitéFederalPSOE
#VuelveCataluña
#TornaCataluña https://t.co/CetioKFiPu"
"573","<U+0001F339> @miqueliceta es un hombre esencial para Cataluña.
 
Tenía todo el derecho a encabezar la candidatura socialista.
Y sin embargo decidió dejar paso.
 
Esto se llama GENEROSIDAD.
Se llama poner al país por delante del interés personal.
 
<U+0001F339> @sanchezcastejon
 
#ComitéFederalPSOE https://t.co/I347RouYym"
"574","Somos la izquierda:
 
<U+0001F449> Que insiste y persiste en los sueños sin dejar de avanzar en la realidad.
<U+0001F449>Que suma.
<U+0001F449>Que apuesta por la unidad de la izquierda.
 
<U+0001D5E6><U+0001D5E2><U+0001D5E0><U+0001D5E2><U+0001D5E6> <U+0001D5DF><U+0001D5D4> <U+0001D5DC><U+0001D5ED><U+0001D5E4><U+0001D5E8><U+0001D5DC><U+0001D5D8><U+0001D5E5><U+0001D5D7><U+0001D5D4> <U+270A><U+0001F3FD>
Y todos sabemos lo que significa.
 
<U+0001F339> @sanchezcastejon
 
#ComitéFederalPSOE https://t.co/p2ILTFZ1Wl"
"575","Nunca hemos tenido dudas de nuestra identidad europeísta, de nuestro internacionalismo.

Somos la izquierda europeísta <U+270A>
 
No nos desanima cuando la realidad no es como soñamos, no nos vamos, trabajamos y seguimos.
 
Siempre con Europa <U+0001F1EA><U+0001F1FA>

<U+0001F339> @sanchezcastejon

#ComitéFederalPSOE https://t.co/p3TBTfh3f9"
"576","Somos un partido que ha sobrevivido al exilio, hablo del verdadero exilio, por defender la democracia.
 
Somos la fuerza de miles de militantes.
 
Por eso, en el próximo Congreso debemos trazar las líneas de #LaEspañaQueNosMerecemos.
 
<U+0001F339> @sanchezcastejon
 
#ComitéFederalPSOE https://t.co/AU5ipCAiBK"
"577","<U+270A><U+0001F3FD> El PSOE celebra en octubre su 40º Congreso con un país que encara un futuro de reconstrucción con esperanza.
 
El 39º Congreso consagró el poder de la militancia y reforzó nuestra credibilidad como como fuerza de gobierno progresista.
 
<U+0001F339> @sanchezcastejon
 
#ComitéFederalPSOE https://t.co/pas6KXaj6d"
"578","<U+0001F9ED> Rumbo hacia la igualdad de género.
 
Esta es la causa de TODOS.
Hablamos de DERECHOS HUMANOS.
 
<U+0001F49C> La agenda feminista del Gobierno no parará.
 
<U+0001F339> @sanchezcastejon
 
#ComitéFederalPSOE https://t.co/ewIuPPOXMc"
"579","<U+0001F9ED> Rumbo hacia una España más cohesionada social y territorialmente.
 
<U+0001F91D> Fortalecimiento de los servicios públicos.
<U+0001F6E3><U+FE0F> Mejora en infraestructuras.
<U+0001F4DA> Cientos de miles de plazas de FP.
<U+0001F3E5> Aumento de recursos para la sanidad pública.
 
<U+0001F339> @sanchezcastejon
 
#ComitéFederalPSOE https://t.co/NaaVUlnjuf"
"580","<U+0001F9ED> Rumbo hacia una España sostenible.
 
La transición ecológica ha comenzado. No hay vuelta atrás.
 
Estamos en emergencia climática y la única vacuna efectiva es la descarbonización y transformación de nuestro modelo energético.
 
<U+0001F339> @sanchezcastejon
 
#ComitéFederalPSOE https://t.co/vp5I9zndsV"
"581","<U+0001F9ED> Rumbo hacia una España más digital marcada por el momento de la ciencia.
 
Nuestro país no perderá el tren de la cuarta revolución industrial.
 
<U+0001F339> @sanchezcastejon
 
#ComitéFederalPSOE https://t.co/AYBwjpgqFe"
"582","Los y las socialistas nos batimos por unos #PGEdePaís que traen:

<U+0001F91D> Avances sociales.
<U+0001F465> Esperanza de futuro.
<U+23E9> Son el pasaporte para una España moderna.
 
El PSOE ha conseguido una mayoría parlamentaria sólida que apuesta por avanzar.
 
<U+0001F339> @sanchezcastejon
 
#ComitéFederalPSOE https://t.co/X3S9CDEGt0"
"583","España se adentra en un tiempo nuevo y el PSOE también.
 
<U+0001F9ED> Estamos rumbo a la recuperación, a la modernización y a la transformación del país.
 
Lo hacemos pensando en grande:
En #LaEspañaQueNosMerecemos.
 
<U+0001F339> @sanchezcastejon
 
#ComitéFederalPSOE https://t.co/k08KpwWXDw"
"584","El momento de AVANZAR llega este año con la vacuna.
 
<U+27A1><U+FE0F> 2020 fue el año de la resistencia.
<U+27A1><U+FE0F> 2021 será el año de la recuperación y de la esperanza.
 
Según lo previsto, el 70% de la población española estará vacunada en verano.

<U+0001F339> @sanchezcastejon
 
#ComitéFederalPSOE https://t.co/IlNkzqnwXU"
"585","Hemos combatido la pandemia desde nuestros valores:
<U+270A><U+0001F3FD><U+0001F339> La justicia social, la igualdad, la defensa de las instituciones democráticas.

Hemos TRABAJADO, TRABAJADO Y TRABAJADO para salvar vidas.
 
<U+0001D5E5><U+0001D5D8><U+0001D5E6><U+0001D5DC><U+0001D5E6><U+0001D5E7><U+0001D5DC><U+0001D5E5> <U+0001D5E3><U+0001D5D4><U+0001D5E5><U+0001D5D4> <U+0001D5D4><U+0001D5E9><U+0001D5D4><U+0001D5E1><U+0001D5ED><U+0001D5D4><U+0001D5E5>.
 
<U+0001F339> @sanchezcastejon

#ComitéFederalPSOE https://t.co/LeVSaBEXxf"
"586","Hay algo que la pandemia ha reforzado:
<U+270A><U+0001F3FD> El ideario progresista.
 
<U+0001D5D8><U+0001D5F9> <U+0001D5D8><U+0001D600><U+0001D601><U+0001D5EE><U+0001D5F1><U+0001D5FC> <U+0001D5F9><U+0001D5FC> <U+0001D5F5><U+0001D5EE> <U+0001D5F1><U+0001D5EE><U+0001D5F1><U+0001D5FC> <U+0001D601><U+0001D5FC><U+0001D5F1><U+0001D5FC> para proteger a las familias españolas desde un Gobierno de coalición progresista <U+0001D5F9><U+0001D5F6><U+0001D5F1><U+0001D5F2><U+0001D5FF><U+0001D5EE><U+0001D5F1><U+0001D5FC> <U+0001D5FD><U+0001D5FC><U+0001D5FF> <U+0001D5F2><U+0001D5F9> <U+0001D5E3><U+0001D5E6><U+0001D5E2><U+0001D5D8> .
 
<U+0001F339> @sanchezcastejon
 
#ComitéFederalPSOE https://t.co/BYgZ54zv2B"
